day,kind,name,start_local,end_local,timezone,end_timezone,start_utc,end_utc,duration_s,distance_m,from_id,to_id,place_id,route_id,notes,purpose,overnight_accommodation,engine_on
31,visit,Bunnings Tamworth Warehouse,2027-02-03T12:46:38+11:00,2027-02-03T13:16:38+11:00,Australia/Sydney,Australia/Sydney,2027-02-03T01:46:38+00:00,2027-02-03T02:16:38+00:00,1800,,7312,7312,7312,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
31,drive,Aaron Inn Motel,2027-02-03T13:16:38+11:00,2027-02-03T15:16:17+11:00,Australia/Sydney,Australia/Sydney,2027-02-03T02:16:38+00:00,2027-02-03T04:16:17+00:00,7179.0,172092,7312,ChIJE1Kk9UI0p2sR_kn3gX6l8so,ChIJE1Kk9UI0p2sR_kn3gX6l8so,4e51638dec1e8423fde02fc0,,,,
31,overnight,Aaron Inn Motel,2027-02-03T15:16:17+11:00,2027-02-04T09:00:00+11:00,Australia/Sydney,Australia/Sydney,2027-02-03T04:16:17+00:00,2027-02-03T22:00:00+00:00,63823.0,,ChIJE1Kk9UI0p2sR_kn3gX6l8so,ChIJE1Kk9UI0p2sR_kn3gX6l8so,ChIJE1Kk9UI0p2sR_kn3gX6l8so,,Example accommodation stop; availability is not checked.,,,
32,drive,Bunnings Narrabri Warehouse,2027-02-04T09:00:00+11:00,2027-02-04T09:02:10+11:00,Australia/Sydney,Australia/Sydney,2027-02-03T22:00:00+00:00,2027-02-03T22:02:10+00:00,130.0,1411,ChIJE1Kk9UI0p2sR_kn3gX6l8so,7395,7395,3226bcc3ed1ca20093b442fa,,,,
32,visit,Bunnings Narrabri Warehouse,2027-02-04T09:02:10+11:00,2027-02-04T09:32:10+11:00,Australia/Sydney,Australia/Sydney,2027-02-03T22:02:10+00:00,2027-02-03T22:32:10+00:00,1800,,7395,7395,7395,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
32,drive,Bunnings Dalby Warehouse,2027-02-04T09:32:10+11:00,2027-02-04T13:15:40+10:00,Australia/Sydney,Australia/Brisbane,2027-02-03T22:32:10+00:00,2027-02-04T03:15:40+00:00,17010.0,436044,7395,8179,8179,f755a223ec1ba826d3ea94c4,,,,
32,visit,Bunnings Dalby Warehouse,2027-02-04T13:15:40+10:00,2027-02-04T13:45:40+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T03:15:40+00:00,2027-02-04T03:45:40+00:00,1800,,8179,8179,8179,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
32,drive,Bunnings Kingaroy Warehouse,2027-02-04T13:45:40+10:00,2027-02-04T15:04:43+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T03:45:40+00:00,2027-02-04T05:04:43+00:00,4743.0,111530,8179,8205,8205,85cbf457c98472302a6b9206,,,,
32,visit,Bunnings Kingaroy Warehouse,2027-02-04T15:04:43+10:00,2027-02-04T15:34:43+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T05:04:43+00:00,2027-02-04T05:34:43+00:00,1800,,8205,8205,8205,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
32,drive,Kingaroy Holiday Park,2027-02-04T15:34:43+10:00,2027-02-04T15:36:14+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T05:34:43+00:00,2027-02-04T05:36:14+00:00,91.0,375,8205,ChIJ4Q13IFOklWsRCIqMOOOHB-E,ChIJ4Q13IFOklWsRCIqMOOOHB-E,313d42ffa86710fca14039ed,,,,
32,overnight,Kingaroy Holiday Park,2027-02-04T15:36:14+10:00,2027-02-05T09:00:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T05:36:14+00:00,2027-02-04T23:00:00+00:00,62626.0,,ChIJ4Q13IFOklWsRCIqMOOOHB-E,ChIJ4Q13IFOklWsRCIqMOOOHB-E,ChIJ4Q13IFOklWsRCIqMOOOHB-E,,Example accommodation stop; availability is not checked.,,,
33,drive,Bunnings Toowoomba West Warehouse,2027-02-05T09:00:00+10:00,2027-02-05T10:52:51+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-04T23:00:00+00:00,2027-02-05T00:52:51+00:00,6771.0,153215,ChIJ4Q13IFOklWsRCIqMOOOHB-E,8017,8017,d3decc79136ea4192da46c0b,,,,
33,visit,Bunnings Toowoomba West Warehouse,2027-02-05T10:52:51+10:00,2027-02-05T11:22:51+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T00:52:51+00:00,2027-02-05T01:22:51+00:00,1800,,8017,8017,8017,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
33,drive,Bunnings Toowoomba North Warehouse,2027-02-05T11:22:51+10:00,2027-02-05T11:36:18+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T01:22:51+00:00,2027-02-05T01:36:18+00:00,807.0,6385,8017,8195,8195,d742e97cb48849192b43946c,,,,
33,visit,Bunnings Toowoomba North Warehouse,2027-02-05T11:36:18+10:00,2027-02-05T12:06:18+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T01:36:18+00:00,2027-02-05T02:06:18+00:00,1800,,8195,8195,8195,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
33,drive,Bunnings Plainland Warehouse,2027-02-05T12:06:18+10:00,2027-02-05T12:45:24+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T02:06:18+00:00,2027-02-05T02:45:24+00:00,2346.0,51301,8195,8219,8219,42c591f74b2140aca2fcf526,,,,
33,visit,Bunnings Plainland Warehouse,2027-02-05T12:45:24+10:00,2027-02-05T13:15:24+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T02:45:24+00:00,2027-02-05T03:15:24+00:00,1800,,8219,8219,8219,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
33,drive,Bunnings West Ipswich Warehouse,2027-02-05T13:15:24+10:00,2027-02-05T13:47:02+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T03:15:24+00:00,2027-02-05T03:47:02+00:00,1898.0,38609,8219,8159,8159,838c09eeb1aaaa4569e32905,,,,
33,visit,Bunnings West Ipswich Warehouse,2027-02-05T13:47:02+10:00,2027-02-05T14:17:02+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T03:47:02+00:00,2027-02-05T04:17:02+00:00,1800,,8159,8159,8159,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
33,drive,Country Rose Motel,2027-02-05T14:17:02+10:00,2027-02-05T15:50:41+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T04:17:02+00:00,2027-02-05T05:50:41+00:00,5619.0,117250,8159,ChIJSwxONYifl2sR7AmkkIOsMWw,ChIJSwxONYifl2sR7AmkkIOsMWw,104999afba967b565ffc58ef,,,,
33,overnight,Country Rose Motel,2027-02-05T15:50:41+10:00,2027-02-06T09:00:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T05:50:41+00:00,2027-02-05T23:00:00+00:00,61759.0,,ChIJSwxONYifl2sR7AmkkIOsMWw,ChIJSwxONYifl2sR7AmkkIOsMWw,ChIJSwxONYifl2sR7AmkkIOsMWw,,Example accommodation stop; availability is not checked.,,,
34,drive,Bunnings Warwick Warehouse,2027-02-06T09:00:00+10:00,2027-02-06T09:03:57+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T23:00:00+00:00,2027-02-05T23:03:57+00:00,237.0,1659,ChIJSwxONYifl2sR7AmkkIOsMWw,8157,8157,f81af3051e6dd04f0d0fda27,,,,
34,visit,Bunnings Warwick Warehouse,2027-02-06T09:03:57+10:00,2027-02-06T09:33:57+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-05T23:03:57+00:00,2027-02-05T23:33:57+00:00,1800,,8157,8157,8157,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
34,drive,Bunnings Inverell Warehouse,2027-02-06T09:33:57+10:00,2027-02-06T13:37:50+11:00,Australia/Brisbane,Australia/Sydney,2027-02-05T23:33:57+00:00,2027-02-06T02:37:50+00:00,11033.0,274027,8157,7337,7337,51b30d6a186ab57b7a2931b6,,,,
34,visit,Bunnings Inverell Warehouse,2027-02-06T13:37:50+11:00,2027-02-06T14:07:50+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T02:37:50+00:00,2027-02-06T03:07:50+00:00,1800,,7337,7337,7337,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
34,drive,Westwood Motor Inn,2027-02-06T14:07:50+11:00,2027-02-06T15:37:43+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T03:07:50+00:00,2027-02-06T04:37:43+00:00,5393.0,126116,7337,ChIJH6HKLe-fn2sRH-CA907j83A,ChIJH6HKLe-fn2sRH-CA907j83A,fee40c91c745824b7ebca1d7,,,,
34,overnight,Westwood Motor Inn,2027-02-06T15:37:43+11:00,2027-02-07T09:00:00+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T04:37:43+00:00,2027-02-06T22:00:00+00:00,62537.0,,ChIJH6HKLe-fn2sRH-CA907j83A,ChIJH6HKLe-fn2sRH-CA907j83A,ChIJH6HKLe-fn2sRH-CA907j83A,,Example accommodation stop; availability is not checked.,,,
35,drive,Bunnings Armidale Warehouse,2027-02-07T09:00:00+11:00,2027-02-07T09:02:10+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T22:00:00+00:00,2027-02-06T22:02:10+00:00,130.0,1376,ChIJH6HKLe-fn2sRH-CA907j83A,7303,7303,5a9eee66a6ef05490a311d3b,,,,
35,visit,Bunnings Armidale Warehouse,2027-02-07T09:02:10+11:00,2027-02-07T09:32:10+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T22:02:10+00:00,2027-02-06T22:32:10+00:00,1800,,7303,7303,7303,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
35,drive,Bunnings Taree Warehouse,2027-02-07T09:32:10+11:00,2027-02-07T13:09:53+11:00,Australia/Sydney,Australia/Sydney,2027-02-06T22:32:10+00:00,2027-02-07T02:09:53+00:00,13063.0,290235,7303,7094,7094,e34edf360054d882e30acfc2,,,,
35,visit,Bunnings Taree Warehouse,2027-02-07T13:09:53+11:00,2027-02-07T13:39:53+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T02:09:53+00:00,2027-02-07T02:39:53+00:00,1800,,7094,7094,7094,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
35,drive,Bunnings Forster Warehouse,2027-02-07T13:39:53+11:00,2027-02-07T14:20:47+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T02:39:53+00:00,2027-02-07T03:20:47+00:00,2454.0,40572,7094,7200,7200,5adc5022fd9f64b67a3cf99a,,,,
35,visit,Bunnings Forster Warehouse,2027-02-07T14:20:47+11:00,2027-02-07T14:50:47+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T03:20:47+00:00,2027-02-07T03:50:47+00:00,1800,,7200,7200,7200,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
35,drive,ROYAL HOTEL,2027-02-07T14:50:47+11:00,2027-02-07T15:50:58+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T03:50:47+00:00,2027-02-07T04:50:58+00:00,3611.0,81193,7200,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,5b2738631ed3c852b4dc70a7,,,,
35,overnight,ROYAL HOTEL,2027-02-07T15:50:58+11:00,2027-02-08T09:00:00+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T04:50:58+00:00,2027-02-07T22:00:00+00:00,61742.0,,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,,Example accommodation stop; availability is not checked.,,,
36,drive,Bunnings Port Macquarie Warehouse,2027-02-08T09:00:00+11:00,2027-02-08T09:18:54+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T22:00:00+00:00,2027-02-07T22:18:54+00:00,1134.0,28555,ChIJpwh-wIbkdWsRWIsNHwbQ_Cs,7348,7348,37c51cbb778c5ac06a40eab3,,,,
36,visit,Bunnings Port Macquarie Warehouse,2027-02-08T09:18:54+11:00,2027-02-08T09:48:54+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T22:18:54+00:00,2027-02-07T22:48:54+00:00,1800,,7348,7348,7348,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
36,drive,Bunnings Kempsey Warehouse,2027-02-08T09:48:54+11:00,2027-02-08T10:19:51+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T22:48:54+00:00,2027-02-07T23:19:51+00:00,1857.0,47456,7348,7354,7354,1037de00aa2cbc02cbb0ec5c,,,,
36,visit,Bunnings Kempsey Warehouse,2027-02-08T10:19:51+11:00,2027-02-08T10:49:51+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T23:19:51+00:00,2027-02-07T23:49:51+00:00,1800,,7354,7354,7354,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
36,drive,Bunnings Coffs Harbour Warehouse,2027-02-08T10:49:51+11:00,2027-02-08T11:59:14+11:00,Australia/Sydney,Australia/Sydney,2027-02-07T23:49:51+00:00,2027-02-08T00:59:14+00:00,4163.0,110642,7354,7343,7343,b2443735f3dd73d5d0622d09,,,,
36,visit,Bunnings Coffs Harbour Warehouse,2027-02-08T11:59:14+11:00,2027-02-08T12:29:14+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T00:59:14+00:00,2027-02-08T01:29:14+00:00,1800,,7343,7343,7343,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
36,drive,Bunnings Coffs Harbour Trade Centre,2027-02-08T12:29:14+11:00,2027-02-08T12:33:29+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T01:29:14+00:00,2027-02-08T01:33:29+00:00,255.0,1570,7343,7078,7078,51bd363ed5a5e5033dac96ce,,,,
36,visit,Bunnings Coffs Harbour Trade Centre,2027-02-08T12:33:29+11:00,2027-02-08T13:03:29+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T01:33:29+00:00,2027-02-08T02:03:29+00:00,1800,,7078,7078,7078,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
36,drive,Bunnings Grafton Warehouse,2027-02-08T13:03:29+11:00,2027-02-08T14:05:31+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T02:03:29+00:00,2027-02-08T03:05:31+00:00,3722.0,84481,7078,7092,7092,49d64ab247cc72dacfdc681c,,,,
36,visit,Bunnings Grafton Warehouse,2027-02-08T14:05:31+11:00,2027-02-08T14:35:31+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T03:05:31+00:00,2027-02-08T03:35:31+00:00,1800,,7092,7092,7092,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
36,drive,RodnReel Hotel,2027-02-08T14:35:31+11:00,2027-02-08T15:39:08+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T03:35:31+00:00,2027-02-08T04:39:08+00:00,3817.0,94425,7092,ChIJI6mNNd9ummsRVOAbCopfgMk,ChIJI6mNNd9ummsRVOAbCopfgMk,f1b78ade0706f7ade4b2f1aa,,,,
36,overnight,RodnReel Hotel,2027-02-08T15:39:08+11:00,2027-02-09T09:00:00+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T04:39:08+00:00,2027-02-08T22:00:00+00:00,62452.0,,ChIJI6mNNd9ummsRVOAbCopfgMk,ChIJI6mNNd9ummsRVOAbCopfgMk,ChIJI6mNNd9ummsRVOAbCopfgMk,,Example accommodation stop; availability is not checked.,,,
37,drive,Bunnings Lismore Warehouse,2027-02-09T09:00:00+11:00,2027-02-09T09:28:37+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T22:00:00+00:00,2027-02-08T22:28:37+00:00,1717.0,35739,ChIJI6mNNd9ummsRVOAbCopfgMk,8139,8139,33be79be907b603682a47c40,,,,
37,visit,Bunnings Lismore Warehouse,2027-02-09T09:28:37+11:00,2027-02-09T09:58:37+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T22:28:37+00:00,2027-02-08T22:58:37+00:00,1800,,8139,8139,8139,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Ballina Warehouse,2027-02-09T09:58:37+11:00,2027-02-09T10:30:46+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T22:58:37+00:00,2027-02-08T23:30:46+00:00,1929.0,31799,8139,8153,8153,4b5822090dccfda0017a20ca,,,,
37,visit,Bunnings Ballina Warehouse,2027-02-09T10:30:46+11:00,2027-02-09T11:00:46+11:00,Australia/Sydney,Australia/Sydney,2027-02-08T23:30:46+00:00,2027-02-09T00:00:46+00:00,1800,,8153,8153,8153,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Byron Bay Warehouse,2027-02-09T11:00:46+11:00,2027-02-09T11:24:47+11:00,Australia/Sydney,Australia/Sydney,2027-02-09T00:00:46+00:00,2027-02-09T00:24:47+00:00,1441.0,31791,8153,8170,8170,92ba2cb0072753a66d561826,,,,
37,visit,Bunnings Byron Bay Warehouse,2027-02-09T11:24:47+11:00,2027-02-09T11:54:47+11:00,Australia/Sydney,Australia/Sydney,2027-02-09T00:24:47+00:00,2027-02-09T00:54:47+00:00,1800,,8170,8170,8170,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Tweed Heads Warehouse,2027-02-09T11:54:47+11:00,2027-02-09T12:35:19+11:00,Australia/Sydney,Australia/Sydney,2027-02-09T00:54:47+00:00,2027-02-09T01:35:19+00:00,2432.0,59519,8170,8129,8129,a55ceb103f36cbcf64258669,,,,
37,visit,Bunnings Tweed Heads Warehouse,2027-02-09T12:35:19+11:00,2027-02-09T13:05:19+11:00,Australia/Sydney,Australia/Sydney,2027-02-09T01:35:19+00:00,2027-02-09T02:05:19+00:00,1800,,8129,8129,8129,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Burleigh Waters Warehouse,2027-02-09T13:05:19+11:00,2027-02-09T12:27:08+10:00,Australia/Sydney,Australia/Brisbane,2027-02-09T02:05:19+00:00,2027-02-09T02:27:08+00:00,1309.0,22861,8129,8172,8172,ee3d01170b58c8948868152c,,,,
37,visit,Bunnings Burleigh Waters Warehouse,2027-02-09T12:27:08+10:00,2027-02-09T12:57:08+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T02:27:08+00:00,2027-02-09T02:57:08+00:00,1800,,8172,8172,8172,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Robina Warehouse,2027-02-09T12:57:08+10:00,2027-02-09T13:07:53+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T02:57:08+00:00,2027-02-09T03:07:53+00:00,645.0,5557,8172,8211,8211,7422bda581aed0a2f48c2d01,,,,
37,visit,Bunnings Robina Warehouse,2027-02-09T13:07:53+10:00,2027-02-09T13:37:53+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T03:07:53+00:00,2027-02-09T03:37:53+00:00,1800,,8211,8211,8211,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Mermaid Waters Warehouse,2027-02-09T13:37:53+10:00,2027-02-09T13:48:49+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T03:37:53+00:00,2027-02-09T03:48:49+00:00,656.0,5776,8211,8204,8204,65ea64527c88c810b1e646e1,,,,
37,visit,Bunnings Mermaid Waters Warehouse,2027-02-09T13:48:49+10:00,2027-02-09T14:18:49+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T03:48:49+00:00,2027-02-09T04:18:49+00:00,1800,,8204,8204,8204,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Bunnings Nerang Warehouse,2027-02-09T14:18:49+10:00,2027-02-09T14:36:25+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T04:18:49+00:00,2027-02-09T04:36:25+00:00,1056.0,10856,8204,8140,8140,3e42a38fc0704529a3c2dc1c,,,,
37,visit,Bunnings Nerang Warehouse,2027-02-09T14:36:25+10:00,2027-02-09T15:06:25+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T04:36:25+00:00,2027-02-09T05:06:25+00:00,1800,,8140,8140,8140,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
37,drive,Nightcap at Hinterland Hotel,2027-02-09T15:06:25+10:00,2027-02-09T15:10:15+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T05:06:25+00:00,2027-02-09T05:10:15+00:00,230.0,1315,8140,ChIJ6d9_-yMbkWsR_nG225-lMSo,ChIJ6d9_-yMbkWsR_nG225-lMSo,9fe6ffd28e70b67b3612bcb6,,,,
37,overnight,Nightcap at Hinterland Hotel,2027-02-09T15:10:15+10:00,2027-02-10T09:00:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T05:10:15+00:00,2027-02-09T23:00:00+00:00,64185.0,,ChIJ6d9_-yMbkWsR_nG225-lMSo,ChIJ6d9_-yMbkWsR_nG225-lMSo,ChIJ6d9_-yMbkWsR_nG225-lMSo,,Example accommodation stop; availability is not checked.,,,
38,drive,Bunnings Southport Warehouse,2027-02-10T09:00:00+10:00,2027-02-10T09:12:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T23:00:00+00:00,2027-02-09T23:12:00+00:00,720.0,6922,ChIJ6d9_-yMbkWsR_nG225-lMSo,8035,8035,c23d71ff88f306143aedc4e9,,,,
38,visit,Bunnings Southport Warehouse,2027-02-10T09:12:00+10:00,2027-02-10T09:42:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T23:12:00+00:00,2027-02-09T23:42:00+00:00,1800,,8035,8035,8035,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Arundel Warehouse,2027-02-10T09:42:00+10:00,2027-02-10T09:52:51+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T23:42:00+00:00,2027-02-09T23:52:51+00:00,651.0,5961,8035,8158,8158,2e3347835f8e7caeeb8f5443,,,,
38,visit,Bunnings Arundel Warehouse,2027-02-10T09:52:51+10:00,2027-02-10T10:22:51+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-09T23:52:51+00:00,2027-02-10T00:22:51+00:00,1800,,8158,8158,8158,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Gaven Trade Centre,2027-02-10T10:22:51+10:00,2027-02-10T10:34:39+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T00:22:51+00:00,2027-02-10T00:34:39+00:00,708.0,7128,8158,8160,8160,97007cf36ef6357f4c45dccd,,,,
38,visit,Bunnings Gaven Trade Centre,2027-02-10T10:34:39+10:00,2027-02-10T11:04:39+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T00:34:39+00:00,2027-02-10T01:04:39+00:00,1800,,8160,8160,8160,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Oxenford Warehouse,2027-02-10T11:04:39+10:00,2027-02-10T11:14:04+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T01:04:39+00:00,2027-02-10T01:14:04+00:00,565.0,7080,8160,8169,8169,815319ff5095d66eef26913f,,,,
38,visit,Bunnings Oxenford Warehouse,2027-02-10T11:14:04+10:00,2027-02-10T11:44:04+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T01:14:04+00:00,2027-02-10T01:44:04+00:00,1800,,8169,8169,8169,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Pimpama Warehouse,2027-02-10T11:44:04+10:00,2027-02-10T11:56:34+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T01:44:04+00:00,2027-02-10T01:56:34+00:00,750.0,10341,8169,8215,8215,0bdfd1cdd57448435d5b4dd3,,,,
38,visit,Bunnings Pimpama Warehouse,2027-02-10T11:56:34+10:00,2027-02-10T12:26:34+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T01:56:34+00:00,2027-02-10T02:26:34+00:00,1800,,8215,8215,8215,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Bethania Warehouse,2027-02-10T12:26:34+10:00,2027-02-10T12:51:10+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T02:26:34+00:00,2027-02-10T02:51:10+00:00,1476.0,23655,8215,8171,8171,fbf5e3b211203fe86e3e422c,,,,
38,visit,Bunnings Bethania Warehouse,2027-02-10T12:51:10+10:00,2027-02-10T13:21:10+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T02:51:10+00:00,2027-02-10T03:21:10+00:00,1800,,8171,8171,8171,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Loganholme Warehouse,2027-02-10T13:21:10+10:00,2027-02-10T13:40:35+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T03:21:10+00:00,2027-02-10T03:40:35+00:00,1165.0,11991,8171,8201,8201,8cc156074469e46ca33cf484,,,,
38,visit,Bunnings Loganholme Warehouse,2027-02-10T13:40:35+10:00,2027-02-10T14:10:35+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T03:40:35+00:00,2027-02-10T04:10:35+00:00,1800,,8201,8201,8201,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Underwood Compton Rd Warehouse,2027-02-10T14:10:35+10:00,2027-02-10T14:24:40+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T04:10:35+00:00,2027-02-10T04:24:40+00:00,845.0,9276,8201,8210,8210,df34da89ba6babacbda54589,,,,
38,visit,Bunnings Underwood Compton Rd Warehouse,2027-02-10T14:24:40+10:00,2027-02-10T14:54:40+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T04:24:40+00:00,2027-02-10T04:54:40+00:00,1800,,8210,8210,8210,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Bunnings Browns Plains Warehouse,2027-02-10T14:54:40+10:00,2027-02-10T15:09:36+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T04:54:40+00:00,2027-02-10T05:09:36+00:00,896.0,12230,8210,8066,8066,24c522e2c8a9db3f25eef64a,,,,
38,visit,Bunnings Browns Plains Warehouse,2027-02-10T15:09:36+10:00,2027-02-10T15:39:36+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T05:09:36+00:00,2027-02-10T05:39:36+00:00,1800,,8066,8066,8066,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
38,drive,Browns Plains Motor Inn,2027-02-10T15:39:36+10:00,2027-02-10T15:46:28+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T05:39:36+00:00,2027-02-10T05:46:28+00:00,412.0,2454,8066,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,9d44eb0a9578421af00a57fb,,,,
38,overnight,Browns Plains Motor Inn,2027-02-10T15:46:28+10:00,2027-02-11T09:00:00+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T05:46:28+00:00,2027-02-10T23:00:00+00:00,62012.0,,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,,Example accommodation stop; availability is not checked.,,,
39,drive,Bunnings Springfield Central Warehouse,2027-02-11T09:00:00+10:00,2027-02-11T09:19:20+10:00,Australia/Brisbane,Australia/Brisbane,2027-02-10T23:00:00+00:00,2027-02-10T23:19:20+00:00,1160.0,21534,ChIJF-k6DDpGkWsR3kgSBRE0Mg4,8182,8182,166e10588199cdd1f2182cba,,,,
